text,label,__index_level_0__
'Mercenaries' appeal in Zimbabwe More than 60 suspected mercenaries are to appeal against their convictions in Zimbabwe over a coup plot.,0,27869
"Peru Retries Shining Path Leader Guzman The founder of Peru's Maoist Shining Path insurgency raised a defiant fist and proclaimed ""glory to Marxism"" in court Friday as the government retried him on terrorism charges a decade after he was sentenced to life in prison.",0,21040
"Federal briefing note says Ottawa, not Winnipeg, best place for health agency (Canadian Press) Canadian Press - OTTAWA (CP) - Canada's new public health agency should have been headquartered in Ottawa to avoid the problems the United States experienced when it located its own agency away from Washington, D.C., says a Health Canada briefing note.",0,12643
"Iraq Rebels Strike Before U.S. Attack on Falluja  FALLUJA, Iraq (Reuters) - Rebels shot dead 21 Iraqi  policemen in cold blood on Sunday, a day after killing 34  people in attacks on security forces, in a clear show of force  ahead of an imminent U.S. offensive on insurgents in Falluja  and Ramadi.",0,21285
"N.Korea Committed to 6-Way Nuclear Talks - China  BEIJING (Reuters) - North Korea says it is committed to  resolving the nuclear crisis through six-party talks, a Chinese  Foreign Ministry spokeswoman said on Tuesday, appearing to  reverse statements out of Pyongyang over recent months.",0,16689
"Baghdad car bomb kills 15 A suicide bomber detonated a car bomb Saturday at the entrance to Baghdad #39;s heavily fortified Green Zone, killing at least 15 and wounding 30 others.",0,27349
"Beijing to Install Condom Machines to Fight AIDS (Reuters) Reuters - Beijing will install about 1,000 condom\vending machines in hotels, bars, universities and on\construction sites in the Chinese capital this month to fight\the spread of AIDS, the official Xinhua news agency said on\Sunday.",0,14558
"S.Africa Seizes Uranium Enrichment Materials  JOHANNESBURG (Reuters) - South Africa seized 11 shipping  containers of uranium enrichment materials in a raid on a firm  run by a man it has charged under laws forbidding nuclear  proliferation, a government agency said Tuesday.",0,5436
"Aid Flight Delayed After Plane Hits Cow (AP) AP - A Boeing 737 carrying aid for Tsunami victims hit a herd of cows as it landed early Tuesday in Indonesia's devastated Aceh province, forcing the airport to close and delaying relief flights, officials said.",0,25614
"Teacher calls prince a cheat PRINCE Harry has been cleared of cheating to obtain his art A-level pass, despite a secret tape recording in which he allegedly admitted he did only  #39;a tiny, tiny bit #39; of the course work he submitted for the examination.",0,16088
"Hamas Member Escapes Damascus Attack, Israel Blamed Syria blamed Israel #39;s Mossad intelligence service for a bombing in Damascus on Monday which a Palestinian source in Beirut said was a failed attempt to kill a member of the militant Hamas group.",0,28780
"Car Bomb Kills Top Hamas Leader in Syria DAMASCUS, Syria - A car bomb killed a leader of the Palestinian militant group Hamas in Damascus on Sunday, and Israeli security officials acknowledged that the Jewish state was involved.    Police at the scene were seen retrieving pieces of the body of Izz Eldine Subhi Sheik Khalil...",0,10533
"Bush, Kerry Duel Over Domestic Policy TEMPE, Ariz. - President Bush and rival John Kerry vaulted into the home stretch of the race for the White House by trading blows on taxes, gun control, abortion and jobs, striving in their final debate to cement impressions in voters' minds...",0,15544
"Five dead in Aceh as rebels battle govt troops : Government troops and separatist rebels in Aceh clashed Monday as voters in the province took part in presidential elections. Two soldiers and three guerillas died in the fighting, the military said.",0,8777
"Tendulkar return adds extra spice to third test (Reuters) Reuters - The test series between India and Australia, fierce rivals in recent years, did not need a shot in the arm.",0,18097
Kerry Hints GOP May Suppress Black Votes (AP) AP - John Kerry suggested Saturday night that Republicans may try to keep black voters from casting their ballots to help President Bush win in November.,0,6425
"Arafat #39;s condition improving : Yasser Arafat telephoned his Palestinian colleagues, read telegrams from well-wishing world leaders, ate cereal and sipped tea - signs that his health may be on the upswing following three ",0,20235
"Japanese company kills protected whales: humane society SYDNEY, AUSTRALIA - The International Humane Society is taking a Japanese whaling company to court in Sydney on Tuesday, accusing it of killing whales in an Australian whale sanctuary.",0,16782
"UN Mission Warns Rwanda On Its Threat to Strike Rebels in DR of &lt;b&gt;...&lt;/b&gt; The United Nations today called on Rwanda to respect international law following its threat to strike against rebels based in the Democratic Republic of the Congo (DRC), warning that the UN mission #39;s mandate in the DRC includes preventing the peace ",0,25354
"UN: Most Terror Attacks Cost Under \$50G The al-Qaida (website - news) terror network spent less than \$50,000 on each of its major attacks except the Sept. 11 suicide hijackings and one of its hallmarks is using readily available ",0,2974
"New media battle for Bafta awards The BBC leads the nominations for the Bafta Interactive Awards, including one for the Radio Times website.",0,878
Many Lebanese Rue Extension of President's Term  BEIRUT (Reuters) - Lebanese editorials on Saturday rued  parliament's decision to amend the constitution to extend  Syrian-backed President Emile Lahoud's term despite strong  objections from Washington and the United Nations.,0,4756
"Blasts kill at least 30 at Egypt hotel  TEL AVIV -- Massive explosions ripped through a hotel last night on the Red Sea in Egypt, near the southern tip of Israel, killing at least 30 and injuring more than 160, many of them Israeli tourists, according to Israeli media reports and Egyptian officials.",0,13977
"Cheney Warns of Terror Risk if Kerry Wins Vice President Dick Cheney said that the country would be at risk of a terror attack if it made ""the wrong choice"" in November.",0,5556
"Thirty-three injured when Air Portugal plane dives to avoid collision (AFP) AFP - A TAP-Air Portugal airliner dived sharply to avoid a mid-air collision with a smaller aircraft just before landing on the mid-Atlantic Azores islands, slightly injuring 33 people.",0,1288
"Bomb explosion at banks kills one in Argentine One person was killed, another injured when three bombs exploded in a branch bank of US Citibank on Wednesday. A private guard of the bank died and a policeman was injured ",0,23708
Nazi murder trial opens An 86-year-old Nazi war crimes suspect charged with the killings of 164 Slovak villagers during World War II denied as his trial opened Thursday that he was involved in the shootings of women or children.,0,5871
EU calls for 'free' Maldives vote The European Union calls for free and fair elections in the Maldives with a parliamentary vote due this month.,0,28745
"Sixteen die in Nepal bus plunge At least 16 people are killed as a bus plunges into a river in central Nepal, police say.",0,6714
Iraq town struggles back to life after US assault Iraqi security forces and American troops have been patrolling the battered streets of Samarra as normal life began returning after a US-led assault wrested the city from rebels.,0,13211
"Haiti swamped by tropical storm In this nation beset by violence, disease and environmental devastation, weary relief workers struggled yesterday to gauge the magnitude of the latest disaster ",0,9315
CIA staff told to avoid politics US intelligence chief Porter Goss tells CIA employees not to support opposition to the Bush administration.,0,23964
"U.S. Allies Don't Want NATO in Afghanistan (AP) AP - France and Germany spoke out Wednesday against a U.S. proposal to put NATO in charge of the military and reconstruction efforts in Afghanistan, but U.S. and other officials said the alliance would go ahead and develop options for merging the missions.",0,15415
Moldovan summertime 'Love Under a Lime Tree' sets European hips swinging (AFP) AFP - Europe's youth has been singing in Romanian this summer thanks to a Moldovan boys band that has swept to the top of the charts across the continent.,0,345
"N. Korea-Japan Talks Make No Progress Talks aimed at resolving a dispute over Japanese citizens abducted by North Korea decades ago ended Sunday with no progress, Japanese officials said.",0,10612
Chirac backs Turkish EU entry The French president throws his weight behind Turkish EU membership ahead of a key summit decision.,0,29485
"Russian, Japanese ministers to discuss peace treaty problem Astana - Moscow, November 17 KAZINFORM - Russian Foreign Minister Sergei Lavrov is planning to discuss with his Japanese colleague Nobutaka Machimura relations between the two countries, including the peace treaty problem.",0,23503
"Canada defends submarine fleet Canada defends its decision to buy second-hand submarines from Britain, after the death of a crewman.",0,13707
"African Leaders in Libya to Discuss Darfur  TRIPOLI, Libya (Reuters) - The Sudanese government and  rebel leaders need to be pushed to find a solution to the  bloody conflict in Darfur, African foreign ministers said  Sunday ahead of a summit on the crisis.",0,16171
"U.S. Troop Numbers in Iraq to Hit Record 150,000 (Reuters) Reuters - The U.S. military will boost its\troops in Iraq to 150,000 this month, the highest level since\the war began in March 2003, in order to improve security for\scheduled Jan 30. elections, the Pentagon said on Wednesday.",0,26859
"Darfur Rebel Group Would Favor Sanctions (AP) AP - One of western Sudan's main rebel movements urged the United Nations on Thursday to go through with threatened sanctions on Sudan, and warned it would resume fighting in Darfur if attacked.",0,9948
"Bush Sees a Safer America, While Kerry Sees a 'Colossal Error' President Bush said he had acted aggressively to protect the U.S., and John Kerry said Mr. Bush had made a ""colossal error"" of judgment in Iraq.",0,11974
"Shell clears Nigeria bases OIL giant Royal Dutch/Shell has evacuated two platforms in Nigerias southern region, following clashes between troops and militia fighters.",0,10289
"Israel 'worried over world image' A secret Israeli report warns Israel's world image could fall as low as South Africa's during the apartheid era, reports say.",0,15411
"Soldier at Abu Ghraib Makes Plea Deal MANNHEIM, Germany - The lawyer of one of the U.S. Army reservists accused of abusing Iraqi detainees at Abu Ghraib prison said Tuesday that military prosecutors have agreed to drop some of their charges after the soldier agreed to plead guilty to the rest...",0,2320
"Israel Military, Religious Leaders at Odds over Gaza Withdrawal Israel #39;s top military leader blasted some Jewish religious leaders for urging followers to refuse to follow military orders to evacuate settlements, as part of Prime Minister Ariel Sharon #39;s disengagement plans.",0,16995
"Bush, Kerry Forces Woo the Undecided (AP) AP - Put Barbara White down as undecided in the race for the White House.",0,12769
"Low fat diets 'as good as Atkins' Low fat diets are as good as the Atkins diet when it comes to losing weight over the long term, a study says.",0,4457
Rebels  #39;stage show of strength #39; Iraqi rebels seized the centre of the city of Ramadi and attacked police stations elsewhere as US-led troops continued their Falluja assault.,0,21827
"Apparent abuse photos turn up CORONADO, Calif. -- The US military said it has begun a criminal investigation into photos that appear to show Navy SEALs in Iraq sitting on hooded and handcuffed prisoners and photos of what appear to be bloodied prisoners, one with a gun to his head.",0,27347
Hundreds held over Apec protests Chile's government says 700 people were arrested and 20 police injured during protests over the Apec summit.,0,25112
Rights Group Chides Mexico's Congress on Torture  MEXICO CITY (Reuters) - Human Rights Watch urged Mexican  lawmakers on Wednesday to overhaul a justice system that breeds  torture and feeds notorious rights scandals like the murders of  hundreds of women near the U.S. border.,0,27683
Iran delivers  #39;strategic missile #39; TEHERAN - Iran added one more missile to its military arsenal and the defence minister said on Saturday his country was ready to confront any external threat.,0,10398
ABN AMRO Leads European Shares Higher (Reuters) Reuters - European shares opened firmer on\Thursday led by ABN AMRO as investors applauded the savings the\Dutch broker will make from cutting jobs.,0,29429
"Macedonian Prime Minister Kostov Resigns Parliament will officially announce Prime Minister Hari Kostov #39;s resignation during a meeting scheduled for Thursday, launching a ten-day period during which President Branko Crvenkovski should give the mandate for forming a new government.",0,23371
"Nepalese Rebel Blockade Cuts Roads to Kathmandu, Reuters Says Aug. 18 (Bloomberg) -- Road traffic to Nepal #39;s capital, Kathmandu, stopped as communist rebels began a blockade of the city to demand the release of insurgents, Reuters reported. ",0,573
"Powell Wins Israeli Pledge on Palestinian Election  JERUSALEM (Reuters) - Reviving a long-dormant U.S.  peacemaking role, Secretary of State Colin Powell won an  Israeli pledge on Monday to allow Palestinians enough freedom  of movement to hold an election for Yasser Arafat's successor.",0,24937
"Cabinet OKs Payment to Jewish Settlers JERUSALEM - Israeli Cabinet ministers approved cash advances Tuesday of up to \$115,000 to Jewish settlers willing to leave their homes in the Gaza Strip and West Bank - the first concrete step toward carrying out Prime Minister Ariel Sharon's contentious pullout plan.    In a sign of growing tensions, Israeli police said Sharon and an official planning the withdrawal have been the targets of death threats by Jewish extremists...",0,7174
"Musharraf for identifying regions, demilitarization before &lt;b&gt;...&lt;/b&gt; RAWALPINDI : President General Pervez Musharraf has called for identifying the regions, demilitarize them and change their status before a possible resolution of Kashmir issue.",0,19057
"Commonwealth chief says parliament, courts should solve Musharraf row (AFP) AFP - Commonwealth Secretary General Don McKinnon emerged from a meeting with Pervez Musharraf saying Pakistan's parliament and judiciary should solve a row over the president's efforts to remain army chief.",0,17714
"Tonnes of Iraqi explosives missing: UN agency Enough explosives to fill almost 40 trucks are missing from a former Iraqi military facility, the UN nuclear agency confirmed Monday.",0,18655
"Helicopter Crash, Bombing Add to US Death Toll BAGHDAD, Iraq -- Two US Army helicopters crashed in Baghdad on Saturday, killing two soldiers, as the military reported that four other American troops had died in car bombings elsewhere in Iraq.",0,16308
"Peace Prize a well-deserved honour Sometimes what at first seems like a minor change can actually signal major shift in understanding. Last week, Kenyan deputy environment minister Wangari Maathai won the Nobel Peace Prize - a wonderful achievement for two reasons.",0,15402
"Palestinian Authority faces financial crisis RAMALLAH, West Bank -- Senior Palestinian officials struggled yesterday to stabilize the financial operations of the Palestinian Authority, as Yasser Arafat lingered at what an envoy termed a  quot;critical juncture between life and death. quot;",0,21080
"Militants kill 12 policemen in southern Baghdad A group of militants raided two police stations in Baghdad on Friday, killing 12 policemen and wounding several others, police said.",0,27102
"France to Punish Police for Bungled Bomb Exercise (Reuters) Reuters - France's police minister vowed on Monday\to punish officers who planted explosives in an unwitting plane\passenger's luggage to test their sniffer dogs but then lost\the ""bomb,"" which remains missing after a three-day hunt.",0,11135
Mitsubishi Motors to scale back ties with DaimlerChrysler (AFP) AFP - Troubled Japanese automaker Mitsubishi Motors Corp. has decided to reduce the scope of its business cooperation with DaimlerChrysler AG.,0,2602
"China, Taiwan lauded for canceling exercises WASHINGTON -- The State Department welcomed yesterday steps by China and Taiwan to ease tensions by curtailing long-planned military exercises. Taiwan canceled a major live-fire military exercise shortly after Beijing reportedly called off massive war games near Taiwan.  quot;We welcome and encourage all these steps that are being taken by Taiwan and the People's Republic of China to reduce tensions, quot; ...",0,4178
"Japanese government convenes emergency session after body &lt;b&gt;...&lt;/b&gt; TOKYO The Japanese government has convened an emergency session. This, after a report that a body believed to be Asian was discovered in Iraq.",0,19677
"Arafat died of clotting disorder -- Le Monde Paris, Nov. 17: Doctors who treated Palestinian leader Yasser Arafat, believe he died of a blood condition called disseminated intravascular coagulation (DIC) and have ruled out poisoning, Le Monde newspaper reported today.",0,24009
"India at bottom half of media freedom index New Delhi: India, the world #39;s largest democracy, ranks 120th in the media freedom index of 167 countries with Denmark on top and North Korea at the bottom.",0,19161
Iranian freeze on enrichment will continue Iran notified the UN nuclear watchdog in writing yesterday that it would suspend uranium enrichment and related activities to dispel suspicions that it was trying to build nuclear arms.,0,22994
"Muslims Asked to Concentrate on Righteous Deeds JEDDAH, 16 October 2004 - Sheikh Saleh Al-Taleb, one of the imams of the Grand Mosque in Makkah, yesterday called upon Muslims to outdo each other in righteous deeds to win rewards during Ramadan.",0,15981
"Five missing German tourists found FIVE German tourists who went missing in Algeria #39;s Sahara desert have been found safe and well in the southern Djanet region of the north African country, local police said today.",0,24627
"Hospital Official: Arafat Has Gallstone (AP) AP - Yasser Arafat has a large gallstone, a Palestinian hospital official said Tuesday, as the weakened Palestinian leader broke his Ramadan fast and underwent more medical tests at the urging of his doctors.",0,18875
"Desperate flood victims await aid At least 175,000 Haitians have been affected by flooding caused by a tropical storm, relief workers say.",0,9539
Confusion as Yemeni Faces U.S. Military Tribunal (Reuters) Reuters - A Yemeni\accused of guarding Osama bin Laden with explosive belts seemed\to acknowledge his al Qaeda membership on Thursday before a\U.S. military tribunal hearing fraught with translation\problems.,0,2819
Israel to release prisoners in gesture to Egypt and Palestinians The Israeli Cabinet agreed in principle on Sunday to release scores of Palestinian prisoners as a gesture to Egypt and Palestinian officials in the run ,0,28496
"Rocket lands near Afghan school as President Karzai due to visit (AFP) AFP - A rocket landed near a school in southeast Afghanistan minutes before President Hamid Karzai was due to visit, forcing him to abandon his trip, presidential spokesman Jawad Ludin told AFP.",0,7725
Bush offers help in reopening U.S. border to Canadian cattle (Canadian Press) Canadian Press - (CP) - President George W. Bush offered Saturday to throw his administration's full weight behind reopening the border to Canadian beef within several months.,0,24506
Ukrainian Government Blamed for Poisoning Opposition leader Viktor Yushchenko said Thursday that he was sure he was poisoned by the Ukrainian government after a Sept. 5 dinner with the head of the country's security service.,0,29508
"Pakistan army says Al-Qaeda-linked militants killed near Afghan &lt;b&gt;...&lt;/b&gt; ISLAMABAD : Pakistani forces have killed  quot;a few quot; militants in operations to flush out Al-Qaeda linked rebels in the northwestern tribal region near the border with Afghanistan, the military said Saturday.",0,1450
McGrath and Langer shine in drawn India tour opener (AFP) AFP - Glenn McGrath scalped four wickets and Justin Langer hit a century here to lead Australia's preparations for next week's Test series against India.,0,12339
"At least 4 killed in suicide attack in Tel Aviv At least four people were killed and 30 wounded in an explosion which ripped through an open market in central Tel Aviv on Monday, Israeli rescue workers and police said.",0,20268
"Fighting Continues In South Ossetia Prague, 17 August 2004 (RFE/RL) -- Fresh fighting and further casualties were reported overnight in Georgia #39;s separatist republic of South Ossetia. The violence erupted hours after Georgia and South Ossetia reached an agreement under which all armed units ...",0,397
"Sudan committed to resolving Darfur crisis: Bashir KHARTOUM, Sept 4 (AFP) -- Sudanese President Omar el-Bashir declared that he was committed to resolving the crisis in the troubled western Darfur region amid international criticism that his government was not doing enough to stop what the UN has ",0,4867
"India, Pakistan approve key proposals ahead of ministers #39; meeting NEW DELHI : Top Indian and Pakistani officials approved proposals to break the impasse over Kashmir and strengthen ties on the eve of a meeting between the rival states #39; foreign ministers.",0,4744
"Study: 1 in 3 Adults Has Hypertension DALLAS - Nearly a third of American adults have high blood pressure, putting them at greater risk of stroke, heart attack, kidney failure and other problems, according to a new government analysis.    The obesity epidemic and an aging population are to blame, experts say...",0,2240
Last of Chinas old guard cedes military Hu Jintao became China #39;s undisputed leader yesterday as the world #39;s most populous nation completed its first orderly transfer of power in the communist era.,0,8674
"Dogs 'sniff out' bladder cancer Dogs can be trained to sniff out bladder cancer, scientists say they have proven for the first time.",0,9887
"The proper response to difficulty is not to retreat but to prevail &lt;b&gt;...&lt;/b&gt; President George W Bush delivered an unapologetic defence of his record before the United Nations yesterday, saying there was no security in looking away from threats to global security.",0,9242
Political correctness gone mad The decision by the European Parliament #39;s Civil Liberties Committee to reject the nomination of Rocco Buttiglione as European Commissioner for Justice and Security over his comments on homosexuality and marriage is very unfortunate.,0,16143
"Gunmen hijack Athens bus, hold passengers ATHENS : Armed men hijacked a bus in an Athens suburb early Wednesday, taking some 20 passengers aboard hostage, a police source said.",0,29111
EU extends ban on Asian poultry imports The European Union said Wednesday it had extended a ban on imports of chicken meat and pet birds from several Asian countries hit by avian flu to March 31 next year.,0,7442
"UN should extend arms embargo on Khartoum, says HRW DAKAR, Senegal, Sep 13, 2004 (PANA) -- New York-based Human Rights Watch (HRW) has in a letter to the UN Security Council urged an immediate increase in international presence in Darfur and an extension of arms embargo to stop continuing atrocities in the ",0,6906
Iran Says It Won't Halt Nuclear Technology Drive  TEHRAN (Reuters) - Iran Sunday rejected European demands it  abandon sensitive nuclear activities but reiterated its  readiness to provide assurances that its atomic ambitions are  entirely peaceful.,0,6522
"Five Dead in Peru Police Siege Shootout  LIMA, Peru (Reuters) - Five Peruvian police officers died  in a shootout on Sunday with an armed group who took 10  hostages in the siege of a police station in southern Peru on  New Year's Day, RPP radio reported.",0,29404
 #39;Why Does the War Keep Chasing Us? #39; Dinka men once danced in a green field here in Darfur. A weave of drum rhythms would rise with the smoke of their twilight bonfires.,0,16612
"MEPs reject candidate who called gays sinful Jos Manuel Barroso, the incoming European commission president, was under strong pressure last night to dump Rocco Buttiglione, a professed opponent of women #39;s and gay rights, as the next commissioner for justice and security, after the European ",0,14992
Greenspan warns over US deficit Federal Reserve chief Alan Greenspan says the US trade deficit cannot be sustained indefinitely.,0,24360
"Terrorism joins weather disruptions as election planning issue (AFP) AFP - Amid fears of a possible terrorist attack, US authorities are tightening security for Tuesday's presidential election while taking pains not to discourage voters from turning out at the polls.",0,19793
"Afghan forces arrest 15 Taliban fighters Afghan security forces backed by US helicopter gunships stormed a Taliban safe house, killing one man and capturing 15 others, in an attempt to curb attacks ahead of this weeks presidential election, officials said on Sunday.",0,12585
"N.Korea Envoy Doubts Bush Policy Will Change-Paper (Reuters) Reuters - The deputy chief of North Korea's mission\at the United Nations doubts newly re-elected President Bush\will change his policy toward Pyongyang, a South Korean\newspaper reported on Friday.",0,21605
"Suspect in '99 blast taken into custody MAKHACHKALA -- A suspect in a 1999 apartment building bombing that killed 64 people and helped trigger Moscow's renewed military campaign in Chechnya was brought to Russia yesterday after being arrested in the former Soviet republic of Azerbaijan, authorities said. Magomed Salikhov is suspected of helping organize the attack in the Dagestani city of Buinaksk, one of four apartment-house blasts ...",0,22796
"REGION: EU and Iran fail to reach nuclear deal VIENNA: France, Britain and Germany failed to reach a deal with Iran on Wednesday under which Tehran would scrap its uranium enrichment programme in exchange for nuclear power technology, but the two sides agreed to meet again.",0,19286
"Karzai says foreign troops vital for Afghanistan Afghan President Hamid Karzai, who most Western governments want to see win an election on Oct. 9, said today that foreign troops would remain until the country #39;s own fledgling forces can take the charge of stability.",0,8351
"Rwanda Troops Start AU Mission in Darfur  EL FASHER, Sudan (Reuters) - Rwandan troops arrived in  Darfur Sunday as the first foreign force there, mandated to  protect observers monitoring a shaky cease-fire between the  Sudanese government and rebels in the remote western region.",0,92
"22 dead afrter ship carrying illegal immigrants capsizes A boat carrying would-be immigrants to Italy capsized in the Mediterranean, killing at least 22 people and leaving dozens more missing.",0,13038
"EU study upbeat on Turkish hopes, warns may take time Turkey #39;s EU entry should be good news if well managed, although Ankara may have to wait until  quot;well into the next decade quot; to join, according to a European Commission study seen by AFP Thursday.",0,11872
"Barroso fails to calm Buttiglione row Jos Manuel Barroso, the incoming European commission president, today failed in a bid to appease key European parties demanding that the justice minister designate, Rocco Buttiglione, be removed.",0,17385
"Doing All For Release Of Hostage: Blair London, Sept. 30 (NNN) : Britain says it is doing everything it can to secure the release in Iraq of British hostage, Kenneth Bigley.",0,11733
Anti-Bush protest at a trade summit in Chile turns violent The largest protest march since Chile #39;s police state ended 14 years ago turned violent Friday when demonstrators waged pitched street battles with riot police before President ,0,24314
"Bombings at Two Buenos Aires Banks Kill 1 (AP) AP - Homemade bombs exploded in two Buenos Aires banks before they opened Wednesday, killing a security guard, police said.",0,23677
"Big fall in corruption in Kenya The Kenyan government's campaign to tackle corruption is having an impact, says Transparency International.",0,16966
"10:16 am: Hungary #39;s designated prime minister must wait a month &lt;b&gt;...&lt;/b&gt; The millionaire businessman Hungary #39;s Socialists have chosen as this country #39;s next prime minister, will have to wait a month before he can be formally ",0,2730
"Abducted CNN Producer Released in Gaza GAZA CITY, Gaza Strip Sept. 28, 2004 - An Israeli Arab who works as a producer for the TV network CNN was released Tuesday, a day after he was kidnapped at gunpoint, relatives and Palestinian police said.",0,11222
"Friends and curious turn out for goodbye to alleged Montreal Mob boss (Canadian Press) Canadian Press - MONTREAL (CP) - At least 200 people paid their final respects Saturday to Frank Cotroni, the reputed head of the Montreal Mafia who died of cancer at the age of 72.",0,1483
Ivory Coast Rebel Chief Brands Gbagbo War Criminal Ivory Coast #39;s rebel chief said on Thursday he wanted President Laurent Gbagbo charged with war crimes as the West African country #39;s leader called on thousands of foreigners who fled mob violence to return.,0,24133
"British death toll from tsunami could approach 200: foreign secretary (AFP) AFP - Forty Britons have died in the Indian Ocean tsunami disaster and 159 others were missing and ""highly likely"" to have died, Foreign Secretary Jack Straw said, suggesting the death toll could approach 200.",0,27253
"Iraqi police, troops under insurgent fire Iraqi insurgents are targeting fellow Iraqis serving as police or national guardsmen and their families, the New York Times reported Tuesday.",0,26551
"Hardliners Appeal to Israeli Soldiers JERUSALEM Sept. 9, 2004 - A group of prominent Israeli hardliners urged soldiers Thursday to disobey orders to dismantle Jewish settlements, widening the bitter divisions over Prime Minister Ariel Sharon #39;s ",0,5982
"U.S. Official: No Prospect of Bargain on Iran Nukes  BRUSSELS (Reuters) - The United States sees no reason to  offer Iran incentives to ensure its nuclear program remains  peaceful, a U.S. government official said on Tuesday.",0,13101
"African Union Tries to Break Darfur Talks Deadlock (Reuters) Reuters - The Sudan government and Darfur rebels\remained deadlocked at peace talks on Saturday, and African\Union mediators were meeting both sides separately to try to\end a row over security issues.",0,21110
"Arms cache found in six Waziristan caves PESHAWAR, Nov 13: The Pakistan army captured the Shinkay area from the Al Qaeda-linked tribal and foreign militants in the Mehsud dominated area of South Waziristan on Saturday, said an army general.",0,22743
Nikkei Hits One-Month Closing Low (Reuters) Reuters - Japan's Nikkei average fell for a fifth\straight day to hit a one-month closing low on Wednesday as key\exporters and techs such as Kyocera Corp. extended losses on\renewed caution about the country's economic outlook.,0,9293
North Koreans say blast was demolition North Korean officials have announced that a huge explosion in its remote Northeast was part of a hydroelectric project. Mystery surrounded the blast in the mountainous province of Yanggang and fears grew ,0,6909
Reporter finds poor security at Heathrow Sky News reports its undercover look at security shortcomings at London #39;s Heathrow Airport has sparked a government investigation.,0,27272
"Arab League FMs consider pressure on Syria to quit Lebanon Arab foreign ministers faced the divisive issue of Syria #39;s role in Lebanon when they met here Tuesday, a day after Gulf states and Jordan endorsed a UN call for Syria to withdraw its troops from Lebanon.",0,7042
"Florida Keys Likely Spared a Direct Hit KEY WEST, Fla. - The only whooshing sound Hurricane Ivan stirred in the Keys and populous South Florida on Sunday was a sigh of relief from residents no longer fearful the 150-mph storm would make a direct hit...",0,6628
"Karzai faces drug challenge at outset of fresh presidential term KABUL, Afghanistan _ Afghanistan #39;s newly inaugurated President Hamid Karzai is pushing the fight to control the nation #39;s booming drug trade to the top of his to-do list.",0,27596
"Six Pitcairn men guilty of rape Six of the seven Pitcairn Island men charged with raping and indecently assaulting girls as young as 12 have been found guilty by a British court on the remote South Pacific island, a British official says.",0,18367
Canada renews plan to decriminalise pot possession OTTAWA: The Canadian government signalled its intention on Monday to re-introduce legislation to decriminalise the possession of small amounts of marijuana.,0,20489
"Colombia judges order arrests, but whereabouts of trio linked to &lt;b&gt;...&lt;/b&gt; A court on Thursday convicted three IRA-linked men of training Colombian rebels in terrorist tactics and sentenced them to up to 17 1/2 years in prison.",0,29689
Supreme Court to Review Taking Property for Development (Reuters) Reuters - The U.S. Supreme Court said on\Tuesday that it would decide whether the government can take a\person's home or business for a private development project\intended to boost tax revenues and revitalize a local economy.,0,11306
"Activists ready to frustrate Chile #39;s APEC Summit George W. Bush, Vladimir Putin, and leaders from other 19 Asian - Pacific nations including China #39;s Hu Jintao and Japan #39;s Junichiro Koizumi are beggining to arrive in Santiago to attend to Chile #39;s APEC summit on Saturday.",0,24178
Europe told to 'rethink security' A study commissioned by the EU calls for a major rethink of security within its borders and beyond.,0,7364
"Poe condition turns for worst , Carlito Pablo. Editor #39;s Note: Published on page A1 of the Dec. 14, 2004 issue of the Philippine Daily Inquirer. HIS PASS was good for three hours but former President ",0,28701
"Md. Marine's Love of Outdoors and Adventure Remembered  For  relatives and friends of Kirk Bosselmann, few things the Marine Corps corporal did surprised them.",0,26689
Israel ends Gaza Strip offensive It followed the killing of two toddlers in an Israeli town on September 29 by a rocket fired from Gaza. Witnesses said all 200 tanks and armoured vehicles in northern Gaza had withdrawn.,0,15956
"Aides cite flu as doctors examine Arafat RAMALLAH, West Bank -- A Tunisian medical team examined Yasser Arafat in the West Bank yesterday, but aides dismissed Israeli media reports that the Palestinian leader's health had deteriorated and said he had the flu.",0,18109
"Thales, EADS have no merger plans: EADS chief (AFP) AFP - The French-British defence electronics group Thales and the European aerospace group EADS do not have a plan to merge, EADS co-chairman Philippe Camus said.",0,24013
"Iraqi Peace Mission in Najaf; Baghdad Blast Kills 7  NAJAF, Iraq (Reuters) - Iraqi political and religious  leaders trying to end a radical Shi'ite uprising flew into  Najaf Tuesday, where U.S. troops and militia fought pitched  battles near the country's holiest Islamic sites.",0,351
"India says U.S. lifts nuclear, space export curbs (Reuters) Reuters - India said on Saturday the United States had lifted export restrictions on equipment for India's commercial space programme and nuclear power facilities, opening the way for greater cooperation in the two sectors.",0,8299
"Locke plans one last China trade mission, eyes Vietnam market Gov. Gary Locke is putting on his salesman #39;s hat one last time, heading to China next month and hoping to crack the growing Vietnam market.",0,3876
"Thousands Gather as Afghan Campaigning Picks Up  SHIBERGHAN, Afghanistan (Reuters) - Tens of thousands of  people gathered in a northern Afghan town on Tuesday to hear  General Abdul Rashid Dostum launch his bid for the presidency,  as a slow election campaign began to gather pace.",0,11153
"Nine Afghan soldiers killed in attacks Suspected Taliban militants have launched a string of attacks on security posts in southern Afghanistan, killing nine soldiers, an official said.",0,10300
"Exit Shinui The moment after Shinui achieved its meteoric achievement of 15 Knesset seats, the question was: Can the party make the transition from a one-issue, one-election wonder to one of the top two national parties?",0,21713
