text,label,label_text
"FCC OKs Cingular Bid for AT T Wireless (Reuters) Reuters - The U.S. Federal Communications\Commission said on Tuesday it has conditionally approved\Cingular Wireless'  #36;41 billion cash acquisition of AT T\Wireless Services Inc. , clearing the last big hurdle\for the deal.",2,Business
"Update 1: American to Charge for Certain Ticket Buys American Airlines says it will begin charging a service fee of \$5 or \$10 to buy a ticket over the phone or at an airport counter, copying a similar move by Northwest Airlines.",2,Business
"Telecom Italia to Buy Rest of Mobile Unit, People Say (Update2) Telecom Italia SpA, Italy #39;s largest phone company, plans to buy the 44 percent of wireless unit Telecom Italia Mobile SpA it doesn #39;t already own, a stake with a market value of about ",2,Business
"Xstrata  #39;will have to raise bid #39; to win WMC XSTRATA, the diversified miner, will have to increase its A\$7.4 billion (3.1 billion) bid for WMC Resources if it is to succeed, analysts have said.",2,Business
Cazenove Loses Independence with JPM Deal UK brokerage Cazenove effectively gave up 181 years of independence on Friday when it sealed a joint venture with JP Morgan Chase  amp; Co.,2,Business
ATA to cut most of its Chicago flights Low-fare airline ATA has announced plans to lay off hundreds of employees and to drop most of its flights out of Midway Airport in Chicago.,2,Business
"Cendant plans to buy travel website CHICAGOTravel and real estate heavyweight Cendant Corp. yesterday said it will buy travel website Orbitz Inc. for about \$1.25 billion (US), making it the second-largest competitor in the online travel industry.",2,Business
"Governor Promises Help Reopening Schools Affected By Charley One week after Hurricane Charley chewed a path from Punta Gorda to Daytona Beach, Gov. Jeb Bush promises to to use state resources to help schools damaged or destroyed by the storm to reopen quickly.",2,Business
WPP GRABS GREY FOR \$1.5B British advertising agency company WPP Group PLC has clinched a deal to buy Grey Global Group of New York in a cash-and-stock deal valued at \$1.,2,Business
"Update 1: Computer Associates to Acquire Netegrity Computer Associates International Inc. will acquire Netegrity Inc. in a \$430 million cash deal that will merge the computer security software makers, the companies said Wednesday.",2,Business
Boeing-Airbus talks fall apart Europe and the United States could be headed for a trans-Atlantic trade war over the issue of government aid to Airbus and The Boeing Co.,2,Business
"SunTrust Restates First-Half Results  NEW YORK (Reuters) - SunTrust Banks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=STI.N target=/stocks/quickinfo/fullquote""&gt;STI.N&lt;/A&gt;, which  fired three executives over its accounting for bad loans, on  Friday restated first-half profit higher by \$25.1 million, more  than it had forecast, to fix the mistakes.",2,Business
"Turnaround Progress Seen, 2 Executives to Leave Ford Two of the Ford Motor Company #39;s most senior executives retired on Thursday in a sign that the company #39;s deep financial crisis has abated, though serious challenges remain.",2,Business
"With earnings up 12.7, Wal-Mart shares drop LITTLE ROCK, Ark. - Wal-Mart Stores Inc., the world #39;s largest retailer, reported a 12.7 percent increase in its third-quarter earnings.",2,Business
"Tariff raises financial hopes for area shrimpers Carolinas fishermen and those in the shrimp industry hope tariffs on imported shrimp, passed Tuesday by the Commerce Department, will boost the prices local shrimpers get for their catch.",2,Business
Jarvis slumps as debt deadline nears Shares in Jarvis have plunged by more than 20 per cent after the support services contractor warned that it may yet fall victim to its 230 million debt burden.,2,Business
"Limited Brands Quarterly Earnings Fall (AP) AP - Fashion retailer Limited Brands Inc.'s third-quarter earnings fell 40 percent because of fewer one-time gains, the company reported Thursday.",2,Business
"Ryanair H1 Profit Rises 18 Percent Irish no-frills airline Ryanair posted an 18 percent jump in first-half net income on Tuesday as passenger traffic grew 24 percent, and said yields should not decline by as much as first thought.",2,Business
Beer giants go on spending spree Two of the world's largest brewers - Belgium's Inbev and Holland's Heineken - announce new takeovers in Germany and Russia respectively.,2,Business
Crude Oil Prices Surge to All-Time High Crude oil prices briefly hit an all-time high of US\$50.69 on Tuesday as worries persisted over supply and unrest in key producers.,2,Business
"Standard Chartered targets Absa - report Asia focused bank Standard Chartered is eyeing Absa, after Barclays said it was in talks with South Africa #39;s biggest bank, the Times has reported.",2,Business
"Consumer Spending Was Flat in August Consumer spending was flat in August even though incomes rose, the Commerce Department reported yesterday, providing more mixed signals about the economy #39;s recent strength.",2,Business
"America West: Will Not Bid for ATA (Reuters) Reuters - America West Holdings Corp.  on\Thursday said it would not bid for assets of bankrupt carrier\ATA Airlines, saying the value does not justify the cost.",2,Business
"IBM Puts PC Unit Up for Sale - NY Times  NEW YORK (Reuters) - International Business Machines Corp.  has put its personal computing business up for sale in a deal  that could be worth as much as \$2 billion, the New York Times  reported on Friday.",2,Business
"Tata Steel springs surprise price cut Mumbai, Aug. 22: Ratan Tata rousted industry shoguns out of their Sunday siestas with the announcement that Tata Steel would reduce prices by Rs 2,000 per tonne in a decision that takes immediate effect.",2,Business
"US anti-missile shield test fails The first test of the United States anti-missile shield in nearly two years, has failed. Our correspondent, John Shovelan, reports the Missile Defence Agency says the ground-based interceptor has shut down, due to an unknown anomaly.",2,Business
Marsh averts cash crunch Embattled insurance broker #39;s banks agree to waive clause that may have prevented access to credit. NEW YORK (Reuters) - Marsh  amp; McLennan Cos.,2,Business
"United Airlines Cutting Domestic Service United Airlines plans to slash the number of its domestic flights and increase its more profitable international schedule, while at the same reducing the size of its fleet.",2,Business
"Former Executives Settle SEC Civil Charges in Kmart Fraud AccountingWEB.com - December 03, 2004 - Five former executives from Kmart and its vendor companies settled Securities and Exchange Commission civil charges this week stemming from a \$24 million accounting fraud they oversaw at the retail giant, the ",2,Business
"One million join ranks of US poor An extra 1.3 million Americans slid into poverty in 2003 while health care cover also fell, official figures show.",2,Business
"Reuters looks to make India job hub Financial news and information provider Reuters Group PLC plans to make Bangalore its biggest worldwide employment center in order to become more competitive, executives said Thursday.",2,Business
"Fourtou: Vivendi Earnings Are Music To His Ears Finally, something to sing about at Vivendi Universal (nyse: V - news - people ). The French conglomerate raised its 2004 earnings forecast after reporting a fivefold increase in third-quarter profit, thanks to its music and telecommunications units.",2,Business
"Dollar Stalls Despite Capital Flows  TOKYO (Reuters) - The dollar barely moved on Tuesday,  struggling to sustain a modest bounce from multi-week lows  against the euro made on bigger-than-expected capital inflows  to the United States.",2,Business
Hearing Set After Microsoft Rivals Quit  BRUSSELS (Reuters) - The judge considering Microsoft  Corp.'s appeal against European Union sanctions has called a  closed meeting for Thursday to decide what action to take after  two more major opponents of the U.S. software giant withdrew  from the case.,2,Business
"Stocks to Watch  ORACLE CORP. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt;:",2,Business
"State eyes 9.3 auto-rate hike In what Governor Mitt Romney hopes will be a regulatory swan song, Massachusetts officials yesterday began hearing testimony on rate increases sought by the state's automobile insurers and agents that would boost the average premium of drivers next year by 9.3 percent, to \$1,183.",2,Business
"SEC to Propose Tighter Exchange Governance (Associated Press) The Securities and Exchange Commission will propose soon a plan to tighten governance at the nation #39;s stock exchanges to ensure they are serving the public interest, SEC Chairman William Donaldson said Friday.",2,Business
"CA taps IBM executive to be CEO This fourth priority #39;s main focus has been enterprise directories for several months, but for many IT managers, ERP (enterprise resource planning) and open source initiatives are on the horizon.",2,Business
"Stocks Climb Despite Rising Oil Prices Stocks turned higher Tuesday, sending the Dow Jones industrial average back above the 10,000 mark, as investors shrugged off rising energy prices and focused instead on good corporate news.",2,Business
Eyetech To Get Modest Lift From Macugen Credit Suisse First Boston maintained a  quot;neutral quot; rating and \$43 target price on Eyetech (nasdaq: EYET - news - people ). News that the Retaane product from competitor Alcon (nyse: ACL - news - people ) missed ,2,Business
Macy #39;s name to go on all Federated stores As goes Liberty House will go Lazarus and Burdines. Federated Department Stores has decided to rebrand all of its stores as Macy #39;s stores in coming months.,2,Business
"Officials defend safety of mall Natick Mall officials are standing by their safety record, despite a recent reported rape of a teenager there.",2,Business
"Vioxx Linked To Increased Cardiac Death A new study shows that the prescription drug Vioxx can drastically increase a person #39;s risk of sudden cardiac death, and that risk is greater if you take a higher dose, or if you take it for a long time.",2,Business
"At Disney, Ovitzworked And Unditzpaid NEW YORK - A lot of people say Michael Ovitz was overpaid at Walt Disney Company. These critics dwell on the superficial, noting, for instance, that he worked at the company just 14 months and was paid \$140 million when he quit.",2,Business
"Microsoft quarterly revenue hits \$9.1 billion Microsoft posted its first-quarter 2005 financial results last week, reporting revenue of US\$9.19 billion and net income of \$2.9 billion.",2,Business
Treasuries Lower Before Five-Year Auction  NEW YORK (Reuters) - U.S. Treasury prices eased on  Wednesday as the market prepared to absorb \$24 billion in new  supply just a few days before a jobs report which could set the  trend for yields for weeks to come.,2,Business
"Contact stake a bargain at \$1.6b Australian energy company Origin bought its 51 per cent stake in Contact Energy at a discount of nearly \$200 million, says an independent valuation released yesterday.",2,Business
"BHP Announces Record Annual Profit Anglo-Australian mining giant BHP Billiton on Wednesday announced Australia #39;s biggest ever annual net profit, US\$3.51 billion (euros 2.84 billion), thanks to soaring demand. ",2,Business
"Ahold to sell off its Spanish holdings AMSTERDAM -- The Dutch supermarket retailer Ahold, seeking to streamline global operations and reduce debt, said yesterday that it will sell its holdings in Spain to Permira Funds, for roughly \$849 million.",2,Business
Merrill Exec to Testify in Sex Bias Case  LONDON (Reuters) - A top Merrill Lynch official is due to  testify on Wednesday over a 7.5 million pound (\$13.4 million)  sex discrimination lawsuit brought against the U.S.-based  investment bank by former executive Stephanie Villalba.,2,Business
"Merck could suffer from Vioxx lawsuits NEW YORK -- Already wounded by the withdrawal of its Vioxx pain reliever from the market, Merck  amp; Co. must now contend with hundreds of lawsuits over the drug's side effects -- lawsuits that threaten to further damage the company's finances and reputation.",2,Business
"Singapore Airlines to Sell Stake in Firm Singapore Airlines will sell its 6.5 percent stake in Air New Zealand, the government-controlled New Zealand airline said Tuesday.",2,Business
"C amp;W continues fire sale, off-loads Japan division Network operator Cable and Wireless Tuesday announced it has agreed to sell its Japanese business, Cable  amp; Wireless IDC, to Softbank for 72.",2,Business
"Cognos Offers SK390.8 Mln for Frango; Stock Surges (Update3) Cognos Inc., the largest Canadian software maker, offered to buy Sweden #39;s Frango AB for 390.8 million kronor (\$51.7 million) to expand in corporate performance management software.",2,Business
"Shrek 3 Postponed Until 2007, James Brown Has Cancer, Kidman Out &lt;b&gt;...&lt;/b&gt; com Staff. DreamWorks Animation Studios announced it was pushing the release date for its highly anticipated feature Shrek 3 from November 2006 to May 2007.",2,Business
"Stock market indicators turn positive as world oil prices retreat TORONTO (CP) - With oil prices receding, North American stock markets seem poised to advance Thursday, the last day of the financial third quarter for many corporations.",2,Business
"Asia to fuel air travel growth Global air traffic is set to be boosted in the next three years by a rise in travel between Europe and Asia, thanks to growth in both China and India.",2,Business
Westmoreland agrees to NC deal Colorado Springs-based Westmoreland Coal Co. (AMEX: WLB) will buy LG amp;E Energy #39;s 50 percent stake in a North Carolina power project for \$125 million.,2,Business
"Glazer targets new takeover plan Malcolm Glazer is preparing a new bid to buy Manchester United, according to reports.",2,Business
"Stocks Up Despite Sluggish GDP Reading A sluggish gross domestic product reading was nonetheless better than expected, prompting investors to send stocks slightly higher Friday on hopes that the economic slowdown would not be as bad as first thought.",2,Business
"Coping with e-trash pileup  NEW YORK -- When Office Depot Inc. stores ran an electronics recycling drive last summer that accepted everything from cellphones to televisions, some stores were overwhelmed by the amount of e-trash they received.",2,Business
EC backs movies-on-demand Sony and Walt Disney yesterday received regulatory approval from Brussels for a video-on-demand service that will compete with BSkyB #39;s film channels.,2,Business
Crude prices rise as Ivan halts production in Gulf of Mexico Opec is under pressure to lift official production levels at a critical meeting today as global crude prices rose again on the back of pipeline attacks in Iraq and hurricanes heading for the Gulf of Mexico.,2,Business
"US Airways asks court to impose 23 percent pay cut ARLINGTON, Va. US Airways chief executive Bruce Lakefield says the airline will ask a bankruptcy judge to impose large temporary pay cuts on its union workers.",2,Business
"FDA OKs Boston Scientific Cutting Balloon Boston Scientific Corp. (BSX.N: Quote, Profile, Research) said on Wednesday it received US regulatory approval for a device to treat complications that arise in patients with end-stage kidney disease who need dialysis.",2,Business
"Companies to settle patent lawsuits 3Com Corp. , a maker of switches for corporate data networks, and PC-Tel Inc. agreed to end patent-infringement lawsuits. Each agreed to license the other's modem-related patents that were part of the litigation, which began in March 2003. PC-Tel also will supply wireless software and antennas to 3Com. PC-Tel will record as revenue during this quarter \$3.2 million it had ...",2,Business
"Update 1: Bank Values Yukos Unit Above Assessment An independent assessor valued Yukos #39; main production unit at \$14.7 billion to \$17.3 billion on Thursday, the same day a news agency reported that a controlling stake in the business could be sold for just over \$4 billion.",2,Business
Krispy Kreme results have holes Krispy Kreme #39;s quarterly results fell sharply for the third consecutive quarter as sluggish sales and an intensifying government investigation raised concerns yesterday about whether the glaze was permanently off the once-hot pastry maker.,2,Business
"Aetna Earnings Rise as Membership Rises  CHICAGO  (Reuters) - Health insurer Aetna Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AET.N target=/stocks/quickinfo/fullquote""&gt;AET.N&lt;/A&gt; on  Thursday posted a sharp rise in third-quarter profit as it  boosted membership and benefited from a big tax refund from  discontinued operations.",2,Business
"Saudi Arabia, Gulf States Plan to Boost Oil Capacity (Update2) Saudi Arabia, Kuwait and the United Arab Emirates, which account for almost half of OPEC #39;s oil output, said they #39;re committed to boosting capacity to meet soaring demand that has driven prices to a record.",2,Business
Clear Channel Plays Rough in Motorcycling Battle Supercross is shaping up to be the latest battleground in the fight over media consolidation.,2,Business
"Philips Warns on Chip Unit Sales Europe #39;s top consumer electronics group Philips cut the forecast for its closely-watched semiconductor unit on Friday, saying it expects third quarter sales to be flat from the second rather than rising.",2,Business
Credit Suisse brings bank back into fold Credit Suisse yesterday announced a radical shake-up of its businesses including an overhaul of its investment bank and the planned flotation of insurer Winterthur.,2,Business
"Infineon pleads guilty of DRAM price fixing; to pay \$160mn fine LONDON, September 16 (New Ratings) - Infineon Technologies (IFX.ETR) has agreed to plead guilty and to pay a fine of \$160 million to settle the federal charges of participating in an international conspiracy of DRAM price fixing.",2,Business
"File-sorting software coming of age The holidays are done at last. Time to get back to normal. Well, perhaps not entirely normal. Our computers, after all, are normally in a state of chaos, cluttered with once-cherished files that we can't even find anymore.",2,Business
Getting a Piece of a DVD Windfall The unexpected windfall from DVD sales have become the wild card in Hollywoods negotiations with the Screen Actors Guild.,2,Business
Icahn Blasts Mylan Board on King Deal Veteran financier Carl Icahn said it was  quot;reprehensible and insulting quot; that the board of drug maker Mylan Laboratories Inc.,2,Business
"Time Warner and Comcast Discuss Bid for Adelphia Comcast said it was in talks with Time Warner to make a joint bid for Adelphia, which has been operating under bankruptcy protection.",2,Business
"EU, Mercosur Fail to Reach Trade Deal The European Union and the four-nation South American Mercosur customs bloc failed to reach a deal to create the world #39;s biggest free-trade area, negotiators said late on Wednesday.",2,Business
NZ stocks: Down-time listings hold some interest between results and annual meetings - the NZX is keeping investors interested with a small flurry of listings over the week ahead.,2,Business
"UPDATE 1-Sola says agrees to be sold for \$815 mln Sola International (SOL.N: Quote, Profile, Research) , an eyeglass lens maker, said on Sunday that it had agreed to be bought by Germany #39;s Carl Zeiss AG and European private equity firm EQT for about \$815 million in cash.",2,Business
U.S. Wins \$1.9 Million in Back Pay for Janitors The Department of Labor reached a settlement with a contractor for the Target Corporation had not paid overtime to hundreds of immigrant janitors who often worked seven nights a week.,2,Business
Banks freeze Gazprom loan An international banking consortium has decided to suspend approval for the 10 billion (6.9bn) loan to Gazprom that would have financed the state-controlled company #39;s acquisition of Yukos #39;s most important oil production plant.,2,Business
"Australian Dollar Heads for Weekly Gain; China #39;s Economy Grows The Australian dollar headed for its sixth weekly gain, the longest winning streak in more than a year, on optimism raw-material exports to China will increase after a report showed economic growth there.",2,Business
"BP Beats Q3 Forecasts on High Oil Price  LONDON (Reuters) - BP Plc, the world's second largest oil  company, reported bumper third-quarter earnings on Tuesday on  the back of high oil prices.",2,Business
"Coca-Cola Enterprises Cuts 2004 Outlook ATLANTA - Coca-Cola Enterprises Inc., the largest bottler of Coca-Cola products, lowered its full-year earnings outlook and put its third-quarter forecast below analysts #39; expectations due to softer-than-expected volume trends.",2,Business
China targets more overseas acquisitions SINGAPOREChina #39;s plan to buy Canadian mining giant Noranda Inc. is just the beginning of an overseas acquisition march fuelled by swollen foreign exchange reserves and a need to secure natural resources.,2,Business
"Citigroup to Revamp Japan Operations -WSJ Citigroup is to revamp its Japanese private banking unit, creating a local committee to oversee operations, the Wall Street Journal reported.",2,Business
"Murdoch #39;s American dream bad for investors The proposed transfer of News Corporation #39;s domicile to Delaware will probably occur after this week #39;s lukewarm endorsement from News #39; independent expert, Grant Samuel.",2,Business
"Sometimes, Vaccines Can Be Good for Business Some have explained the flu vaccine shortage by saying that the vaccines business holds little allure, but vaccines, it turns out, can make for good business.",2,Business
"Unease in Gulf, Nigeria makes oil, financial markets jittery THERE is eerie nervousness in oil and financial markets amid fears over oil supply as prices are edging towards \$50 (around Rs 2,298) a barrel mark.",2,Business
WTO Rules US Must Allow Online Gambling Antigua is saying that the US does not allow online gambling within its borders but that there are large numbers of American gambling organizations overseas.,2,Business
"Oil  Drops, Markets Climb The Dow Jones industrials shot up more than 160 points Wednesday, enjoying one of its best days of the year as crude prices plummeted on a weekly government report on oil inventories.",2,Business
"Toyota Hopes to Continue  #39;Moving Forward #39; Toyota Motor Corp., which has been telling consumers to  quot;Get the Feeling quot; in its advertising since 2001, will begin urging them to keep  quot;Moving Forward quot; on Tuesday, part of the Japanese automaker #39;s ongoing effort to  quot;reinvent quot; itself.",2,Business
"S amp;P may cut Interpublic Group of Cos corp credit Standard  amp; Poor #39;s said on Tuesday it may cut the corporate credit rating of The Interpublic Group of Cos. (IPG.N: Quote, Profile, Research) citing growing concerns over senior ",2,Business
"S amp;P Lowers Ratings on BellSouth, SBC On September 28, 2004, Standard  amp; Poor #39;s Ratings Services lowered its ratings on regional Bell operating companies (RBOCs) BellSouth (BLS ) and SBC Communications (SBC ) and their jointly-owned affiliate, Cingular Wireless.",2,Business
"FDA Reviewers Mixed Over Two New Cancer Drugs  WASHINGTON (Reuters) - U.S. Food and Drug Administration  staff reviewers on Tuesday questioned clinical data for  non-Hodgkin's lymphoma drug Marqibo, made by Inex  Pharmaceuticals Corp. and Enzon Pharmaceuticals Inc. .",2,Business
"Moody #39;s may cut HCA #39;s rating deeper into junk Moody #39;s Investors Service on Wednesday said it may cut its bond ratings on HCA Inc. (HCA.N: Quote, Profile, Research) deeper into junk, citing the hospital operator #39;s plan to buy back about \$2.",2,Business
Oil Down \$2 as U.S. Winter Stays Mild  NEW YORK (Reuters) - Oil prices slid \$2 on Monday on  expectations that more mild U.S. weather at the start of the  New Year will limit heating oil demand.,2,Business
"The Dollar Rallies Broadly  NEW YORK (Reuters) - The dollar rallied broadly on Monday  after a statement by the Group of Seven richest nations late  Friday brought no surprises, allowing some optimism about U.S.  economic prospects to bolster the currency.",2,Business
Shareholders put Disney board in dock Walt Disney #39;s board of directors went on trial this week on shareholder accusations that it merely rubber-stamped a decision to hire Michael Ovitz and allowed him to walk away ,2,Business
"Asian Shares Edge Up as Oil Eases (Reuters) Reuters - Asian shares ticked higher on Tuesday\as oil paused in its near-daily record climb, providing\investors a chance to buy banks and some semiconductor shares\such as NEC Electronics Corp.",2,Business
"Cisco Profits Are Higher, but Investors Want More Cisco Systems, the largest maker of Internet networking equipment, reported Tuesday that its first-quarter profit rose 29 percent, squarely in line with Wall Street forecasts.",2,Business
"Chinas economy: Fear and attraction GUANGZHOU, China Few business executives watch the growth of the Chinese economy as closely as Michael Smith, the chief executive of Hongkong and Shanghai Banking.",2,Business
"Google Says Growth is Slowing The AP article: Google Says Growth Is Slowing Down, that the search leader says that the growth that the company has seen so far this year, might not be sustainable.",2,Business
"Report: Delta Reaches Deal with Pilots  NEW YORK (Reuters) - Delta Airlines has reached a tentative  agreement with its pilots union on wage and benefit cuts aimed  at avoiding a bankruptcy filing, The Wall Street Journal said  in a report late Wednesday on its Web site.",2,Business
"Talks come ahead of Q4 report due Thursday SAN FRANCISCO (CBS.MW) -- Labor problems will intrude on the Magic Kingdom in the next week, days ahead of Walt Disney Co. #39;s fiscal fourth-quarter earnings report.",2,Business
"IMF: World economy set for strongest growth in 30 years The global economy should register its strongest growth in 30 years in 2004 despite soaring oil prices, which are expected to restrain the US expansion a bit, the International Monetary Fund said Wednesday.",2,Business
"US Interest Rates Boosted for Third Straight Month The US central bank, the Federal Reserve, Tuesday raised short term interest rates for the third time in as many months. The central bank believes the economy has absorbed the sharp rise in energy prices that occurred earlier this year.",2,Business
"Snow Says Strong Dollar #39; Is in America #39;s Interest #39; (Update4) The US supports a strong dollar, #39; #39; Treasury Secretary John Snow said, making his first remarks on the currency since George W. Bush was re-elected president on Nov. 2. We support ",2,Business
"Wachovia names Carroll capital management chief Wachovia Corp. (WB.N: Quote, Profile, Research) , the fifth-largest US bank, on Thursday named David Carroll head of capital management, one of its biggest businesses, replacing Donald McMullen, who is retiring.",2,Business
"Spitzer warns of further insurance industry woes Disclosures of bid-rigging within the insurance industry may lead Congress to a  #39; #39;Pandora #39;s box quot; of unethical conduct, a top investigator told Congress ",2,Business
Md. Land Sell-Off Proposals Resisted Key lawmakers will try to amend the state constitution to curtail the governor's ability to sell off state-owned properties -- especially land bought in the name of preservation.,2,Business
"Stocks Up Ahead of 3Q Earnings Reports Stocks rose modestly in light holiday trading Monday as investors awaited the impending tide of third-quarter profit reports, hopeful the news would override worries about record oil prices and a sputtering recovery.",2,Business
"Schroeder Seeks More Budget Leeway, Says Euro Gains Worrying #39; German Chancellor Gerhard Schroeder, saying the euro #39;s gains against the dollar are worrying, #39; #39; called for changes to European Union budget rules to give governments more leeway on spending.",2,Business
"Santander Aims to Complete Abbey Purchase by November, FT Says Santander Central Hispano SA aims to complete its 8.3 billion pounds (\$15 billion) purchase of Abbey National Plc by November, the Financial Times said, citing Juan Inciarte, Santander #39;s director for Europe and consumer finance.",2,Business
"Mexicans cement 2.3bn RMC bid RMC, the troubled UK building materials group, was swallowed up for 2.3bn yesterday by the world #39;s third-biggest cement producer, Cemex of Mexico.",2,Business
Ovitz defends his tenure at Disney Michael Ovitz staunchly defended his efforts as president of the Walt Disney Co. yesterday in between biting exchanges with the attorney representing shareholders in a \$140 million lawsuit.,2,Business
"Netherlands Buys Gas Pipes From Exxon, Shell Venture (Update2) The Netherlands, Europe #39;s No. 3 natural- gas producer, will pay Exxon Mobil Corp. and Royal/Dutch Shell Group 2.78 billion euros (\$3.",2,Business
Ford Raises Earnings and Unveils New Plan for Jaguar The company raised its third-quarter earnings guidance today and unveiled a restructuring plan for its Jaguar division.,2,Business
"Nordic Nations Prevail in Surveys of World's Hot Economies Finland retained its hold at the top of the world's economies in the survey with Sweden, Denmark, Norway and Iceland also in the top 10.",2,Business
"Trade gap widens Oil prices, Chinese imports lift August trade deficit more than forecasts to just short of record. WASHINGTON (Reuters) - The US trade deficit widened more than expected in August to its second-highest level ",2,Business
Costco employee claims retailer discriminates against women SAN FRANCISCO - An assistant manager at a Costco store filed a federal lawsuit Tuesday accusing the retailer of not promoting her because she #39;s a woman. ,2,Business
"EU ministers disagree on fuel tax breaks European Union finance ministers failed early today to agree on tax breaks to ease the impact of high oil prices, despite sharp prodding from France and dire warnings that they were threatening economic growth.",2,Business
"Currencies: Dollar falls sharply on economic fears NEW YORK The dollar fell sharply on Monday, dropping to within a cent of record lows against the euro as worries over the US economy persisted.",2,Business
"Google Slashes IPO's Size  NEW YORK (Reuters) - Google Inc. slashed the size of its  closely watched initial public offering nearly in half to less  than \$2 billion on Wednesday, splashing cold water on what has  been touted as the hottest Internet IPO in years.",2,Business
"GLOBAL MARKETS-Exporters Gain  SINGAPORE (Reuters) - Exporters such as Honda Motor Co. led  gains in Japanese shares Monday as a rebound in the U.S. dollar  eased concerns over corporate profits, but stocks elsewhere in  Asia slipped on rising oil prices.",2,Business
"Microsoft Stays Pricing Course By announcing plans to maintain its current per-processor server software licensing, Microsoft Corp. has pleased customers and, in the process, put serious pressure on competing software developers to do the same.",2,Business
"Qantas raises fuel surcharge Qantas Airways has raised its fuel surcharge on domestic and international tickets by \$4 and \$7, respectively, because of the high price of oil. ",2,Business
"Taiwan Semiconductor Reports Record Profit Taiwan Semiconductor Manufacturing Co., the world #39;s biggest producer of made-to-order chips, on Tuesday reported record net profits in the third quarter, but the company #39;s chairman predicted leaner times in the fourth quarter and next year.",2,Business
"Millions to travel for turkey South of Canyonville, you could be delayed up to an hour each way due to road and bridge repairs. Other than that, you should have no more trouble than usual driving around Oregon on a Thanksgiving ",2,Business
"Oracle raises offer for PeopleSoft 14 Oracle yesterday sweetened its hostile bid for rival business software maker PeopleSoft to \$9.2 billion, a 14 percent increase aimed at resolving the long-running takeover battle between the bitter foes.",2,Business
"TiVo, Cable or Satellite? Choose That Smart TV Wisely Though technophiles are the ones who usually like to brag about their electronic toys, recently, even tech novices have started crowing about their digital video recorders.",2,Business
Divided SEC Likely to Ask Hedge Funds for More Data A deeply divided Securities and Exchange Commission is expected on Tuesday to approve rules requiring all but the smallest hedge funds to register with the SEC and make their records available for examination.,2,Business
"IBM claims supercomputer speed crown An IBM supercomputer still under development has set an unofficial new world speed record during testing, the company announced on Wednesday.",2,Business
Oil price rise a cloud on Wall Street #39;s happiness on results US STOCKS vacillated yesterday as rising oil prices muted Wall Streets excitement over strong results from Lehman Brothers and Sprints \$35 billion acquisition of Nextel Communications.,2,Business
NZ stocks: Contact shares dump 13c in reasonable trade Shares in Contact Energy dumped 13c of their value after the firm #39;s independent directors urged minority holders to not accept the takeover offer by Australian firm Origin Energy.,2,Business
"Stocks Seen Steady Ahead of Oil, GDP Data  NEW YORK (Reuters) - U.S. stocks looked to open little  changed on Wednesday, a day after staging a late rally on heavy  machinery maker Caterpillar Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CAT.N target=/stocks/quickinfo/fullquote""&gt;CAT.N&lt;/A&gt; raised sales  forecast, but high oil prices will remain on investors' minds  ahead of U.S. crude inventories data.",2,Business
Indian economy suffers due to truckers strike ISLAMABAD: Indian economists are showing concern over the prolong truckers #39; countrywide strike which is causing shortage of essential commodities.,2,Business
"Oil prices fall after US report Oil prices continue to fall back from recent record highs, after a US report showed an unexpectedly large rise in crude stocks in America.",2,Business
"Jaguar to axe 1,150 jobs Hard-pressed luxury marque Jaguar says it will cut about 1,150 jobs at its main plant in Coventry in a bid to return to profits, in another blow to Britain #39;s fading glory as a carmaking centre.",2,Business
"Stocks Near Flat as Oil Eases Further  NEW YORK (Reuters) - U.S. stocks were little changed on  Thursday after a report showed a larger-than-expected rise in  weekly jobless claims, but a continued drop in oil prices  boosted investor sentiment.",2,Business
"Jobless Claims Dip, Match Forecasts  WASHINGTON (Reuters) - The number of Americans filing  first-time claims for unemployment benefits dipped to 334,000  last week, the government said on Thursday, matching  economists' forecasts.",2,Business
"Time running out for Hardie: ACTU JAMES Hardie would face possible litigation if it did not ensure asbestos victims were adequately compensated, the ACTU said today.",2,Business
EU battles over stability pact reform BRUSSELS (AFP) - The European Union wrestled with proposals to overhaul its ineffective budget rules but put off concrete action until January at the earliest in the face of big divisions.,2,Business
EU ruling on WorldCom this week BRUSSELS: A European Union court is set to rule this week on a \$120 billion deal MCI-WorldCom made during the height of the go-go years that still resonates today.,2,Business
"Retail Sales Drop 0.3 Percent in August Shoppers turned tightfisted in August, dropping sales at the nation's retailers by 0.3 percent, providing fresh evidence of an erratic pace of consumer spending in recent months.",2,Business
BA sees profits more than double Airline British Airways reveals pre-tax profits more than doubled to 220m in the July to September period.,2,Business
"Financier was grim reaper: Market-timing crime profited after 9/11 On September 13, 2001, most Americans were still reeling from the shock of the terrorist attacks on New York and the Pentagon two days before.",2,Business
Crunch time on poverty The annual meetings of the World Bank and the International Monetary Fund (IMF) in Washington later this week should be anything but routine.,2,Business
