text,label,label_text
Target getting bum rap for ending  #39;ringer #39; favoritism Target Corp. is being treated as the Grinch who stole Christmas because it bent its rules to play Santa Claus for Salvation Army bell-ringers for years -- to the tune of about \$9 million a year.,2,Business
"US Stocks Climb as Crude Oil Falls \$2 Stocks rose after US crude oil fell below \$50 a barrel on Monday, offsetting jitters ahead of an uncertain outcome for the US presidential election.",2,Business
"For long term, consider bonds over cash Q. I am 50 years old, employed at a good job, and have about \$2 million of investments, of which \$1.1 million is in cash equivalents. I have two kids, one of whom has \$150,000 in a Uniform Transfers to Minors account; the other has \$15,000. I am completely lost in terms of what to do. I have always been ...",2,Business
"Judge lets US Airways cut workers #39; pay by 21 ALEXANDRIA, Va. - A bankruptcy judge granted US Airways authority yesterday to immediately cut the pay of its union workers by 21 percent through mid-February, saying the airline #39;s situation is so dire that urgent action must be taken.",2,Business
"Tough Quarter for Circuit City Circuit City (CC:NYSE - news - research) Monday said same-store sales fell 4.3 in the third-quarter, attributing the decline to decreased promotions as well as weaker sales of music and movie software and wireless products.",2,Business
"New priority: SLC ponders ways to absorb Delta flights With January fast approaching, and with it the prospect of nearly 60 new Delta flights, Salt Lake City International Airport officials are rushing to absorb the increase.",2,Business
Shareholders Love a Little Hostility There's yet another hostile takeover in the tech sector's works.,2,Business
"OPEC: 'Very Small' Impact from Surge  LONDON (Reuters) - OPEC producers have said they see little  impact on economic growth so far from oil's relentless price  surge, which Wednesday racked up yet another record high.",2,Business
Taiwan Chip Giant Seeks Strong Partnerships The head of the world #39;s largest contract chip manufacturer said Thursday it will cost an estimated \$1 billion (euro 776 million) for his company to develop the latest chip production technology.,2,Business
"Exporters Lead Nikkei Up, Trade Slow The Nikkei average was up 0.37 percent in mid-morning trade on Thursday as a recovery in the dollar helped auto makers among other exporters, but trade was slow as investors waited for important Japanese economic data.",2,Business
"United, pilots tentatively agree on additional cuts United Airlines, seeking cost cuts to help it get out of bankruptcy, has reached a tentative agreement with its pilots union, the first labor accord on additional concessions the carrier proposed last month.",2,Business
IBM Seeks Settlement of Pension Lawsuit A US District Court Judge ruled last year that Big Blue had violated age-discrimination laws by amending its pension plan in a way that would make older employees accrue retirement benefits at a lower rate than younger workers.,2,Business
Mitsubishi Reports First Half Earnings Mitsubishi Motors Corp. said Monday that its losses grew in the first half of the fiscal year as the Japanese automaker struggled to recover from an auto-defect scandal that has sent sales plunging.,2,Business
"Intel lowers quarterly forecast Intel Corp., the world #39;s biggest maker of semiconductors, reduced its third-quarter revenue forecast Thursday, blaming lower-than-expected demand for flash memory and PC chips.",2,Business
"Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages have dropped to the lowest level since April 1, providing more of a boost to the housing industry.",2,Business
An Odyssey of Wealth Destruction The Merriam-Webster dictionary defines odyssey as  quot;a long wandering or voyage usually marked by many changes of fortune. quot; For hospice care provider Odyssey Healthcare (Nasdaq: ODSY ,2,Business
"U.S. Services Sector Slips, Jobs Mixed  NEW YORK (Reuters) - Growth in the vast U.S. services  sector slowed in September, but mixed data on employment on  Tuesday focused economists' attention on upcoming payrolls data  to get a clearer sign about the outlook.",2,Business
Monsanto Says Justice Dept Closes Inquiry (Reuters) Reuters - Monsanto Co. (MON.N) on Wednesday said\the U.S. Justice Department has closed an inquiry into\potential antitrust issues regarding a key ingredient used in\its Roundup herbicide.,2,Business
Russian beer advertisements canned Putin signs law restricting airtime and content in effort to curb his country #39;s alcohol intake. MOSCOW (Reuters) - A sweeping ban on beer advertising in Russia became law Tuesday in a move to curb the country #39;s ,2,Business
"Before the Bell: Krispy Kreme Down 11 Pct Shares of Krispy Kreme Doughnuts Inc. (KKD.N: Quote, Profile, Research) fell 11 percent before the bell on Monday after the struggling doughnut shop chain reported a quarterly net loss ",2,Business
"German welfare rallies escalate Eastern Germany sees more mass protests over welfare cuts, with smaller rallies in western cities.",2,Business
"Vauxhall Ellesmere Port Workers Facing Lay Offs LONDON, October 19 /PRNewswire/ -- Workers at the Vauxhall plant in Ellesmere Port, Merseyside are facing lay off tomorrow following strike action taken at the Bochum plant in Germany over the job losses announced there last week.",2,Business
BHP Billiton wins 3.2 billion dollar iron ore deal with Chinese &lt;b&gt;...&lt;/b&gt; SYDNEY : BHP Billiton said it had struck a 3.2 billion US dollar deal to supply four Chinese steel companies with iron ore over the next decade.,2,Business
"Online Search Universe Is Expanding To get an idea of how hot Web search is, go talk to Raul Valdes-Perez, a Carnegie Mellon University professor who is leading a search technology start-up called Vivisimo Inc.",2,Business
US OKs Emergency Oil Loan to 4th Refinery WASHINGTON - The Energy Department said last week it has approved another emergency oil loan to a refining company to make up for crude supplies disrupted by Hurricane Ivan.,2,Business
U.S. to Loan Strategic Reserve Crude Oil  NEW YORK (Reuters) - Two refiners will borrow crude oil  from the national emergency reserve to replace output lost due  to Hurricane Ivan and another oil major may be next to tap the  stockpile as prices near all-time highs.,2,Business
"No Marsh, Spitzer deal in  #39;04: WSJ Company said settlement for bid rigging claim likely this month, but says investigation is ongoing. NEW YORK (Reuters) - Marsh  amp; McLennan Cos.",2,Business
"Canada #39;s current account surplus shrinks OTTAWA - Canada #39;s current account surplus showed the first drop in almost two years in the third quarter, Statistics Canada said Monday.",2,Business
"Q amp;A Dr. Jeffrey M. Drazen on drug trial results The editors of 11 top medical journals shook up the staid world of academic publishing this past week when they decided to stop printing results of drug trials that aren't registered in a central database. Globe biotechnology reporter Jeffrey Krasner spoke with Dr. Jeffrey M. Drazen , editor-in-chief of the New England Journal of Medicine, about how the policy should ...",2,Business
Tokyo Stocks Climb to a Two-Week High  TOKYO (Reuters) - Tokyo stocks climbed to a two week high  on Friday after Tokyo Electron Ltd. and other chip-related  stocks were boosted by a bullish revenue outlook from industry  leader Intel Corp.,2,Business
Software Seeks Online Bargains Consumers in the United States are already spending record amounts of money online. One e-commerce company has a novel way to help Net shoppers hunt for bargains this holiday season.,2,Business
"Woolworths Has 16.6 Stake in Australian Leisure, Extends Offer Woolworths Ltd., Australia #39;s biggest grocer, increased its stake in takeover target Australian Leisure  amp; Hospitality Group to 16.",2,Business
"SEC Leaves Google Waiting on IPO Go Ahead NEW YORK/WASHINGTON (Reuters) - US regulators on Tuesday did not give Google Inc. the green light it needs to price its initial public offering, extending the wait for the Web search giant #39;s eagerly anticipated market ...",2,Business
Analysts: IBM selling PC business makes sense IBM is considering pulling out of the personal computer business it founded - a sign of a big change in the way companies buy computers and a shift of power in the PC industry.,2,Business
"UPDATE 1-Potlatch to sell \$457.5 mln in assets to Ainsworth Forest products company Potlatch Corp. (PCH.N: Quote, Profile, Research) said on Wednesday it agreed to sell certain plants and assets to Canada-based Ainsworth Lumber Co.",2,Business
"Boeing Wins Order From Singapore, Fails to Sell 7E7 (Update1) Boeing Co, the world #39;s second-biggest maker of commercial aircraft, won a \$3.6 billion order for 18 planes from Singapore Airlines Ltd.",2,Business
"President sees lead shrink on U of I Electronic Markets Iowa City, Ia. - President Bush #39;s lead in the University of Iowa-run Iowa Electronic Markets has shrunk in the past week with Democratic challenger Sen. John Kerry making a comeback among online investors, according to markets data on Friday.",2,Business
Merck sets up Vioxx review committee BOSTON (CBS.MW) -- Merck  amp; Co. said late Tuesday that it is establishing a committee to review its handling of the controversial withdrawal of its popular painkiller Vioxx from the market.,2,Business
"Delta Pilots Vote to Accept 32.5 Percent Pay Cut Pilots at Delta Air Lines overwhelmingly approved a new five-year contract today with \$1 billion in annual concessions sought by the airline, which had threatened to file for bankruptcy if the pilots did not acquiesce.",2,Business
"EU accuses Microsoft of paternalistic view : Microsoft Corp. today said that small companies and their customers would suffer most if it is forced to remove its digital media software from Windows, while the European Union accused ",2,Business
"Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores. ",2,Business
"Insurance industry misdeeds widening? In town to testify on bid rigging and price-fixing in the insurance industry, California Insurance Commissioner John Garamendi yesterday said ongoing investigations might reveal ",2,Business
"Ovitz Defends His Role in ABC Hiring, 'Kundun' GEORGETOWN, Del., Oct. 28 -- Plaintiffs in a shareholder lawsuit over former Walt Disney Co. president Michael Ovitz's \$140 million severance package attempted Thursday to portray Ovitz as a dishonest bumbler who botched the hiring of a major television executive and pushed the release of a movie that angered the Chinese government, damaging Disney's business prospects in the country.",2,Business
"By: DEBRA COTTERILL, Family and Consumers Sciences Agent Mason &lt;b&gt;...&lt;/b&gt; Many people who have never bounced a check in their life could soon bounce their first check if they write checks to pay bills a couple of days before their paycheck is deposited into their checking account.",2,Business
"Delta Up on Financing, Analyst Upgrades  CHICAGO (Reuters) - Shares of Delta Air Lines Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt;  jumped 21 percent on Tuesday, as Wall Street analysts said the  possibility of a near-term bankruptcy diminished with the  carrier securing additional financing and intensifying  concession talks with its pilots.",2,Business
"Snap-On Ratchets Down Expectations The hand tool manufacturer beats estimates, but internal growth can't match competition.",2,Business
"Nokia makes Good on business phones com November 2, 2004, 11:06 AM PT. Wired  amp; Wireless continues its reign as the top IT priority among IT managers due to widespread IP telephony deployment and other network infrastructure upgrades.",2,Business
"ID Biomedical #39;s Shot in the Arm ID Biomedical (Nasdaq: IDBE) recently showed the importance of being in the right place at the right time, especially in the vaccine business.",2,Business
"Dixons and Sainsbury #39;s interims reveal lower sales High street and shopping mall retail chain Dixons Group, the UK #39;s largest consumer electronics and equipment retailer, has warned that sales and profits have waned in the last quarter.",2,Business
"Exchanges businesses, cash for 61.4 million shares LOS ANGELES (CBS.MW) -- Clorox Corp. said late Wednesday it will buy back Henkel KGaA #39;s 29 percent stake in the company in exchange for several businesses and \$2.",2,Business
"Attendants want  #39;reckless #39; UAL managers out Another United Airlines union is seeking to oust senior management at the troubled airline, saying its strategies are reckless and incompetent.",2,Business
"Boeing Sees EU Agreeing to End Launch Aid  WASHINGTON (Reuters) - A top Boeing Co. official said on  Friday he was optimistic the European Union would agree to end  government aid to develop new aircraft, which has helped its  chief rival Airbus grab more than half of the civil aircraft  market.",2,Business
"Federated #39;s 3Q beats Wall Street Federated Department Store Inc. posted better-than-expected earnings in the third-quarter of 2004 thanks to a sales rebound in Florida, where hurricanes had dampened sales in September.",2,Business
"Euro Reaches New High against Dollar The US dollar fell yesterday against all the major currencies on international exchange markets except the Canada dollar. The Euro climbed to \$1.3074 against US dollar, breaking a new record.",2,Business
"Singapore Air plans to buy 18 Boeing 777s Singapore Airlines Ltd, Asia #39;s most profitable carrier, may use new Boeing Co planes to try to win long-haul passengers from Emirates and Cathay Pacific Airways ",2,Business
Unocal to Settle Myanmar Lawsuits Unocal Corp. (UCL) has agreed to settle two closely watched lawsuits accusing the US oil giant of turning a blind eye to human rights abuses that occurred during the ,2,Business
"Pilots Playing Ball, Sign Delta Pact NOVEMBER 12, 2004 -- The union representing Delta Air Lines #39; pilots yesterday announced its membership had widely approved an agreement that cuts the carrier #39;s labor costs by \$1 billion annually.",2,Business
"eBay boss named most powerful businesswoman in US Meg Whitman of eBay has been named the most powerful woman in corporate America by Fortune magazine, toppling Carly Fiorina of Hewlett-Packard who had been at the top of the list since it began in 1998.",2,Business
"Unilateral action can stop the dollar #39;s slide The dollar has been trading at, or close to, its all-time low in European currency markets, prompting calls for the European Central Bank to intervene to stop the dollar #39;s slide against the euro.",2,Business
"Tropical Storm Otto forms on last day of hurricane season A low pressure system over the Central Atlantic has formed Tropical Storm Otto on the last day of hurricane season. At 4 pm, the center of Tropical Storm Otto was located near latituded 31.8 north, longitude 51 west or about 810 miles east of Bermuda.",2,Business
Electronic Arts reports higher 3Q But shares fall after the video game publisher cuts outlook for crucial Christmas shopping season. LOS ANGELES (Reuters) - Electronic Arts Inc.,2,Business
"Before the Bell - Nastech Soars 23 Pct.  NEW YORK (Reuters) - Shares of Nastech Pharmaceutical Co.  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NSTK.O target=/stocks/quickinfo/fullquote""&gt;NSTK.O&lt;/A&gt; jumped 23 percent before the bell on Monday after  the company said it tied up with Merck   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; to develop  and market Nastech's experimental nasal spray treatment for  obesity.",2,Business
"2 telltale signs that show it #39;s time to dump a stock The last time I looked, shares of discount retailer 99 Cents Only were trading at \$14 or so, down around 60 percent from their summer 2003 mid- \$30 trading range.",2,Business
"Intel announces milestone in shrinking chips SAN JOSE, Calif. Semiconductor company Intel says it has made a breakthrough development in shrinking the size of chips. The Santa Clara-based company announced today it has created a fully functional 70 megabit ",2,Business
"Stock Markets Fall as Oil Nears \$50 a Barrel NEW YORK, Sept. 22 -- A surge in oil prices and a disappointing earnings report from Morgan Stanley were cited as factors in significant stock market losses Wednesday.",2,Business
"Delta Pilot Pay Cuts May Not Be Enough Delta Air Lines Inc. Chief Executive Gerald Grinstein yesterday said that even if the carrier #39;s pilots approve a \$1 billion cost-cutting agreement, the airline may still have to seek Chapter 11 bankruptcy protection.",2,Business
"Arthritis drug a heart attack risk, study finds United States drug giant Pfizer says a trial has found a sharp rise in heart attacks for patients using its blockbuster Celebrex arthritis and pain medicine.",2,Business
"Rates on 30-Year, 15-Year Mortgages Dip Rates on 30-year and 15-year mortgages dipped this week, a development that should help keep the housing market humming. Rates on 30-year, fixed-rate mortgages averaged 5.74 percent for the week ending Nov.",2,Business
"Salvation Army sees donation totals down Christmas may be the season for giving, but the Lancaster Salvation Army will not be receiving as much in donations as in past years.",2,Business
"Divorcee Gets Lesson in Finance (AP) AP - At first, Kristin Briggs felt mistrust. Not toward her husband, who wanted a divorce, but toward her new financial planner.",2,Business
EU raps Greece over deficit The European Union last night started legal action against Athens after it was revealed that a systematic under-reporting of Greece #39;s budget deficit should have ruled the country out of joining the single currency.,2,Business
"Report: Officials search Yukos managers #39; homes Russian authorities have searched the homes of dozens of managers working for the embattled Yukos oil company in what one board member described as a massive campaign reminiscent of the Stalinist purges, a news agency reported Sunday.",2,Business
"Nortel posts loss of 6 cents per share NEW YORK -- Nortel Networks Corp. reported a loss of 6 cents per share in the third quarter and predicted lower sales for 2004 than in 2003 on Tuesday, providing some of its first concrete figures for the ",2,Business
"U.S. Stocks Climb as Crude Falls  NEW YORK (Reuters) - U.S. stocks extended their gains on  Tuesday as oil prices slipped, easing concerns that energy  costs would hurt corporate profits and helped raise hopes for  improvement in the economy.",2,Business
"Gallaher profits up despite tough Europe Gallaher #39;s profits rose 4.4 percent in the first half as its improved prospects in Britain offset worsening trading conditions in continental Europe, the tobacco company says.",2,Business
"Mass. exports increase 19 in year Massachusetts exports grew at a record pace in the first nine months of the year, surging 19 percent from the same period the year before, Alliance for the Commonwealth, the research arm of Associated Industries of Massachusetts, reported. Through September, Bay State companies exported \$16.4 billion in goods to overseas markets, keeping them on pace to break the annual export ...",2,Business
Dollar Rebounds But Tone Is Wary on Jobs  NEW YORK (Reuters) - The dollar rebounded on Monday after  last week's heavy sell-off but analysts were uncertain if the  rally would hold after fresh economic data suggested the  December U.S. jobs report due Friday might not live up to  market expectations.,2,Business
Reasons to Like Four Seasons The luxury hotel manager doubles earnings for the second straight quarter.,2,Business
Microsoft Moves Closer to Wiping Its Antitrust Slate Clean By reaching antitrust settlements with two additional litigantsNovell Inc. and the Computer  amp; Communications Industry AssociationMicrosoft Corp.,2,Business
Apple iTunes 'overcharging in UK' The Office of Fair Trading refers Apple's iTunes service to the European Commission on the grounds that it over-charges UK customers.,2,Business
"Study Finds Accelerating Decline in Corporate Taxes merica #39;s largest and most profitable companies paid less in corporate income taxes in the last three years, even as they increased profits, according to a study released yesterday.",2,Business
"Berlusconi gets on early election footing (AFP) AFP - Italy's Prime Minister Silvio Berlusconi has put his centre-right government on an election footing by announcing a cut in income tax in a bid to win back voters' confidence, with polls still 18 months away.",2,Business
"Sprint will 700 Stellen im Verkauf und Support streichen Overland Park, 15.10.04 - Sprint Corporation announced it will record in its third quarter financial results a pre-tax non-cash impairment charge reducing the value of its long-distance network assets.",2,Business
"Fed Expected to Boost Rates Again The Federal Reserve, wanting to keep inflation at bay, is expected to boost short-term interest rates for a third time this year on Tuesday, a move that would come in the final stretch of the presidential campaign.",2,Business
"Bangladesh Is Surviving to Export Another Day Garment makers in poor countries have been dismayed over the upcoming abolition of trade quotas, but the outlook is not as bleak as many experts had thought.",2,Business
"Toys 'R' Us banks on strategy  With one week left until Christmas, customers can still find some of the season's hottest toys, like Dora's Talking House and Bella Dancerella, a ballet kit, at Toys ""R"" Us Inc. But it's a different story at rival Wal-Mart Stores Inc. , whose inventory of many of the popular items has been depleted.",2,Business
"House OK's \$136b in tax breaks  The House last night passed a sweeping rewrite of corporate tax law, a measure designed to end a trade war with Europe and shower \$136 billion in new tax breaks on businesses, farmers, and other groups.",2,Business
"Local Chain Rolling Out D.C. Tabloid Journal Newspapers Inc. plans to begin distributing a free daily newspaper in the District on Feb. 1, according to one of its major advertisers and a source close to the company.",2,Business
U.S. Stocks Rebound on Retail Sales  NEW YORK (Reuters) - U.S. stocks rose on Friday as a  bigger-than-expected jump in September retail sales offset the  impact of falling insurance company shares.,2,Business
"Judge Defers Decision in Oracle Takeover Bid The dispute between Oracle and PeopleSoft will return to the courtroom next month, when the presiding judge will hear more testimony.",2,Business
"Iraq to get \$436m emergency loan The International Monetary Fund (IMF) has approved an emergency loan of \$436m (232m) to Iraq, the first from an international organisation.",2,Business
"Blue Chips End Lower, Earnings Disappoint  NEW YORK (Reuters) - U.S. blue-chips ended slightly lower  on Wednesday after Honeywell International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HON.N target=/stocks/quickinfo/fullquote""&gt;HON.N&lt;/A&gt; and  J.P. Morgan Chase   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JPM.N target=/stocks/quickinfo/fullquote""&gt;JPM.N&lt;/A&gt; disappointed investors with  quarterly reports, and high oil prices rekindled worries about  the impact on corporate profit margins.",2,Business
"National Semiconductor to Sell Unit National Semiconductor Corp. said Monday it agreed to sell its imaging business, which makes chips used in small cameras and cell phones, to camera giant Eastman Kodak Co.",2,Business
"What can \$2-million do for your office? Michael Ovitz, who had a brief but extremely lucrative career as president of Walt Disney Co. in the mid 1990s, might emerge as the latest embodiment of corporate spending run amok.",2,Business
"US Fed set to serve up another small rate hike Federal Reserve officials are expected to nudge interest rates up on Tuesday for a fifth time this year, another small step in a campaign to gradually lift borrowing costs before inflation rears its head.",2,Business
"LIQUID DIET After the startling success of its turkey and gravy-flavoured soda during last year #39;s US holiday season, a Seattle soda company will be serving up green beans and casserole, mashed potatoes and butter, fruitcake and cranberry flavours.",2,Business
"BIG HIKE IN ENERGY BILLS The company says the record price of wholesale gas, which also effects the cost of electricity, is to blame. A spokesman said the increases would add an extra 7p a day to electricity bills.",2,Business
"Central bank bumps rate The Bank of Canada rate will hit four per cent by late next year, an economist predicts. OTTAWA -- The Bank of Canada raised its key policy interest rate yesterday while hinting that this could be the start of a new upward trend in borrowing costs.",2,Business
"Business hopes Bush will forgo tax reform By Andrew Balls, James Harding and Christopher Swann in Washington. US business has little appetite for fundamental tax reform, seeing deficit reduction and government entitlement programmes as priorities for President George W Bush #39;s second-term agenda.",2,Business
"Officials Blame Contractors in Tunnel Leak The tunnel containing this city #39;s sunken highway - the crown jewel of the Big Dig, Boston #39;s mammoth \$14.6 billion highway project - is leaking because of improper construction ",2,Business
"Update 3: CEO: Altria Preparing to Break Up Company Tobacco and food giant Altria Group Inc. is moving ahead with preparations to break itself up into two or three businesses, the company #39;s chairman and CEO said Thursday.",2,Business
"European Union to lift sanctions against United States BRUSSELS (Belgium): The European Union will lift sanctions against the United States now that US President George W. Bush has signed a law reforming corporate tax breaks deemed illegal by the World Trade Organisation, the EU executive commission said ",2,Business
"Cans of turkey luncheon meat recalled International Trading Co., of Houston, is voluntarily recalling about 73,590 additional pounds of turkey lunch meat due to possible underprocessing.",2,Business
"Shoppers still frugal lot The quartet, of course, represents the four hurricanes that raked across Florida in late August and the first half of September -- storms blamed for death, destruction and a dampening of retail sales as well.",2,Business
"Budget carrier AirAsia plans to order 40 A320 #39;s -report Airbus has beat rival Boeing Co. with an order from Malaysia #39;s budget-airline market, Air-Asia for as much as \$5.2 billion of A320 jetliners, according to a published report.",2,Business
"Sports Car Revamp Revs Up Porsche Sales German carmaker Porsche expects its streak of strong earnings to continue in the current fiscal year that ends in July, the company said on Wednesday.",2,Business
"Dollar Jumps as the G7 Fades The dollar surged against the euro, yen and Swiss franc on Monday as, with a Group of Seven rich nations meeting out of the way, the greenback was free to join a wave of optimism about the US economy.",2,Business
"PacifiCare to Buy American Medical  NEW YORK (Reuters) - PacifiCare Health Systems Inc. , one  of the biggest Medicare plan providers, said on Wednesday it  has agreed to buy health-care benefits provider American  Medical Security Group Inc. for \$502 million to expand its  product offerings to individuals and small businesses.",2,Business
"There are pledges and then there are real pledges Like introductory credit card rates and superior customer service, some promises just aren #39;t built to last. And so it is that Bank of America - mere months after its pledge to preserve ",2,Business
"Ameritrade Profit Up But Trading Slips  NEW YORK (Reuters) - Internet brokerage Ameritrade Holding  Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMTD.O target=/stocks/quickinfo/fullquote""&gt;AMTD.O&lt;/A&gt; said Tuesday its quarterly profit rose from a  year earlier, though trading revenue fell as investors curbed  trading activity in recent weeks.",2,Business
"Disney 4Q Earnings Rise to \$516 Million Walt Disney Co. said Thursday that profit jumped 24 percent in the fiscal fourth quarter, driven by growth at its television networks, theme parks and consumer products businesses.",2,Business
Trial Letdown Hits Possis Medical Shares of device maker Possis Medical (Nasdaq: POSS) are down 38 to \$19.20 after the company cut its fiscal 2005 earnings outlook after a trial involving its AngioJet blood clot treatment yielded disappointing results.,2,Business
"Consumers Fuel Faster Economic Growth (Reuters) Reuters - Robust consumer spending on cars,\furniture and food helped the U.S. economy advance faster than\first thought in the third quarter, a government report showed,\while underlying inflation was the tamest in decades.",2,Business
Deal to salvage troubled Alitalia ALITALIA bosses and unions along with the government today announced their agreement on a deal to salvage the troubled Italian flag-carrier.,2,Business
"Amazon Profit Misses Estimates Amazon.com Inc (AMZN.O: Quote, Profile, Research) on Thursday posted a higher quarterly profit but its stock fell more than 4 percent as the online retailer #39;s results failed to top Wall Street expectations.",2,Business
US elections polling begins today WASHINGTON: Polling for the US elections will begin according to Pakistan time at 5:00 pm on Tuesday as Americans vote in one of the closest presidential elections in decades after a long and often bitter campaign between Republican incumbent George W ,2,Business
Delta: Workers Sigh With Relief Workers at Delta Air Lines breathed a sigh of relief Thursday after hearing the news the airline #39;s pilots union agreed to \$1 billion in wage and benefits concessions.,2,Business
"Stocks to Watch Thursday (Reuters) Reuters - Stocks moving on Thursday: EXXON MOBIL\, ROYAL DUTCH PETROLEUM CO. :",2,Business
"Infosys, Wipro in pact with Microsoft Bangalore, Nov 15 (UNI) Indian IT majors Infosys Technologies and Wipro Ltd today announced separate agreements with Microsoft Corp, the world #39;s largest software maker, to deliver applications and solutions to their global customers based on Microsoft ",2,Business
AT amp;T posts \$7.1 billion loss Wired  amp; Wireless continues its reign at the top spot among IT priorities due to widespread IP telephony and wireless deployment.,2,Business
Salvation Army looks for new fundraising  quot;target quot; It #39;s going to be a little quieter outside of Target stores this holiday season. The company isn #39;t allowing the Salvation Army bell ringers outside its stores.,2,Business
"When a Utility Saves Money, Who Benefits? Customers of investor-owned electric utilities must cover all the expenses of these legal monopolies in the rates they pay. But what happens when a utility owner ",2,Business
EU judge considers impact of Microsoft dropouts A European Union judge has summoned all sides for a closed meeting today to consider how to handle the decision by two major opponents of Microsoft to drop out of an antitrust case against the company.,2,Business
Property Fund Says to Hold YUKOS Auction (Reuters) Reuters - Russia's Federal Property Fund said on\Friday it intended to go ahead with an auction of oil major\YUKOS' main unit Yuganskneftegaz despite a U.S. court decision\to freeze the state-imposed sale.,2,Business
"OPEC #39;s choices limited ahead of Wednesday meet OPEC will do all it can to show it wants to stabilize sky-high oil prices when the cartel meets here on Wednesday, but having already maximized production there is little more it can do to calm the markets.",2,Business
"Half of Mass. hospitals lost money Fifty-three percent of Massachusetts hospitals lost money on operations during the first six months of fiscal 2004, according to a Massachusetts Hospital Association survey. The lobbying group, which surveys its members' financial health yearly, found that, on average, hospitals posted slight losses on operations, but more than made that up on investments and from philanthropy. Operating margins improved slightly from ...",2,Business
Zale Reports Wider Third-Quarter Loss (AP) AP - Jewelry retailer Zale Corp. said its loss widened to  #36;10.9 million in its third quarter despite a slight rise in revenue.,2,Business
"US prices in surprise July slide US consumer prices  fell by 0.1 in July, the first fall this year, reducing the chances of a September interest rate rise.",2,Business
"Perrigo to Buy Agis, a Maker of Generic Prescription Drugs The Perrigo Company, the world #39;s largest maker of store-branded over-the-counter drugs, plans to announce today that it has reached an agreement to buy Agis Industries, a developer and ",2,Business
"Update 12: Bargain Shoppers Get Early Holiday Start Bargain shoppers, many of them braving chilly temperatures, woke up before dawn to head for the nation #39;s malls and stores Friday, the official beginning of the holiday shopping season, hoping to take advantage of early bird specials on a range of items ",2,Business
Qantas Says British Airways Sold Stake Qantas said Thursday that British Airways has sold its 18.25 percent stake in the Australian carrier at 3.28 Australian dollars (US\$2.,2,Business
Circuit City narrows 3Q loss Circuit City Stores Inc. on Friday reported a narrower third-quarter loss from continuing operations as sales of higher-margin warranties and improved distribution helped offset weak merchandise sales.,2,Business
Canada wins fight with US on wheat The World Trade Organization's top court handed Canadian wheat farmers another victory yesterday in their fight against US charges they are unfair traders.,2,Business
"Safety Group: Car, SUV Bumpers Don #39;t Line Up WASHINGTON -- An insurance group says low-speed crashes result in expensive repairs simply because of differences in the bumper height between cars and sport utility vehicles.",2,Business
The Money Man Alan greenspan #39;s official title is Chairman of the US Federal Reserve. But he functions as something akin to America #39;s economic Prognosticator in Chief.,2,Business
Mobile phone customers get connected Cingular Wireless marked the completion of its \$41 billion takeover of AT amp;T Wireless Services Inc. by immediately expanding unlimited mobile-to-mobile calling between the two networks. Subscribers of the original Cingular and AT amp;T Wireless who have had plans that gave them unlimited calls to fellow subscribers now also get free unlimited calls to subscribers of the other carrier. Cingular is now ...,2,Business
"Chrysler recalling 240,100 minivans DETROIT - Chrysler is recalling 240,000 minivans because the radios may short circuit and cause a fire, the automaker said Monday.",2,Business
"Chain Store Sales Slipped Latest Week (Reuters) Reuters - U.S. chain store retail sales slipped\during the Thanksgiving holiday week, as consumers took\advantage of discounted merchandise, a retail report said on\Tuesday.",2,Business
"Court Seen Lifting YUKOS Block -- Lawyers (Reuters) Reuters - A U.S. bankruptcy court is likely to\revoke its temporary ban on the sale of Russian oil group\YUKOS's main production unit, lawyers said on Friday.",2,Business
"Newsday trimming work force by 100 _ Newsday is cutting as many as 100 jobs through voluntary and non-voluntary buyouts, the Long Island newspaper #39;s publisher said Thursday.",2,Business
"Bush Picks Kellogg CEO for Commerce Post President Bush, left, announces that he has chosen Carlos Gutierrez, chief executive officer of the Kellogg Co., right, to be Secretary of Commerce, Monday, Nov. 29, 2004, in the Roosevelt Room of the White House.",2,Business
McGuinty Wants Kids in Classroom  Not Malls Students in Ontario will have to keep their nose in their books until they #39;re at least 18 years old. The province is set to propose new legislation next year that would make students stay in school until they #39;re 18-years-old.,2,Business
